project_id,reporting_date,reporting_month,physical_progress_pct,cumulative_expenditure_cr
PRJ-SYN-000390,2025-06-04,49,65.84,725.55
PRJ-SYN-000390,2025-07-04,50,67.46,741.86
PRJ-SYN-000390,2025-08-03,51,69.08,758.19
PRJ-SYN-000390,2025-09-02,52,70.71,774.56
PRJ-SYN-000390,2025-10-02,53,72.34,790.96
PRJ-SYN-000390,2025-11-01,54,73.99,807.39
PRJ-SYN-000390,2025-12-01,55,75.63,823.86
PRJ-SYN-000390,2025-12-31,56,77.29,840.35
PRJ-SYN-000390,2026-01-30,57,78.94,856.87
PRJ-SYN-000390,2026-03-01,58,80.61,873.42
PRJ-SYN-000391,2024-10-07,63,73.97,150.11
PRJ-SYN-000391,2024-11-06,64,75.38,152.73
PRJ-SYN-000391,2024-12-06,65,76.79,155.36
PRJ-SYN-000391,2025-01-05,66,78.21,157.99
PRJ-SYN-000391,2025-02-04,67,79.64,160.63
PRJ-SYN-000391,2025-03-06,68,81.06,163.27
PRJ-SYN-000391,2025-04-05,69,82.5,165.91
PRJ-SYN-000391,2025-05-05,70,83.93,168.56
PRJ-SYN-000391,2025-06-04,71,85.37,171.21
PRJ-SYN-000391,2025-07-04,72,86.82,173.86
PRJ-SYN-000391,2025-08-03,73,88.27,176.52
PRJ-SYN-000391,2025-09-02,74,89.72,179.18
PRJ-SYN-000391,2025-10-02,75,91.18,181.85
PRJ-SYN-000391,2025-11-01,76,92.64,184.51
PRJ-SYN-000391,2025-12-01,77,94.1,187.19
PRJ-SYN-000391,2025-12-31,78,95.57,189.86
PRJ-SYN-000391,2026-01-30,79,97.04,192.54
PRJ-SYN-000391,2026-03-01,80,98.52,195.22
PRJ-SYN-000392,2024-10-07,49,68.7,641.58
PRJ-SYN-000392,2024-11-06,50,70.38,656.0
PRJ-SYN-000392,2024-12-06,51,72.08,670.45
PRJ-SYN-000392,2025-01-05,52,73.78,684.92
PRJ-SYN-000392,2025-02-04,53,75.48,699.43
PRJ-SYN-000392,2025-03-06,54,77.19,713.96
PRJ-SYN-000392,2025-04-05,55,78.91,728.51
PRJ-SYN-000392,2025-05-05,56,80.64,743.1
PRJ-SYN-000392,2025-06-04,57,82.37,757.71
PRJ-SYN-000392,2025-07-04,58,84.11,772.34
PRJ-SYN-000392,2025-08-03,59,85.85,787.0
PRJ-SYN-000392,2025-09-02,60,87.6,801.69
PRJ-SYN-000392,2025-10-02,61,89.35,816.4
PRJ-SYN-000392,2025-11-01,62,91.11,831.13
PRJ-SYN-000392,2025-12-01,63,92.88,845.89
PRJ-SYN-000392,2025-12-31,64,94.65,860.67
PRJ-SYN-000392,2026-01-30,65,96.43,875.47
PRJ-SYN-000392,2026-03-01,66,98.21,890.3
PRJ-SYN-000393,2024-10-07,76,77.49,1924.39
PRJ-SYN-000393,2024-11-06,77,78.71,1952.26
PRJ-SYN-000393,2024-12-06,78,79.94,1980.17
PRJ-SYN-000393,2025-01-05,79,81.17,2008.11
PRJ-SYN-000393,2025-02-04,80,82.41,2036.09
PRJ-SYN-000393,2025-03-06,81,83.64,2064.1
PRJ-SYN-000393,2025-04-05,82,84.88,2092.15
PRJ-SYN-000393,2025-05-05,83,86.13,2120.23
PRJ-SYN-000393,2025-06-04,84,87.37,2148.35
PRJ-SYN-000393,2025-07-04,85,88.62,2176.5
PRJ-SYN-000393,2025-08-03,86,89.88,2204.68
PRJ-SYN-000393,2025-09-02,87,91.13,2232.9
PRJ-SYN-000393,2025-10-02,88,92.39,2261.15
PRJ-SYN-000393,2025-11-01,89,93.65,2289.43
PRJ-SYN-000393,2025-12-01,90,94.92,2317.74
PRJ-SYN-000393,2025-12-31,91,96.18,2346.08
PRJ-SYN-000393,2026-01-30,92,97.45,2374.46
PRJ-SYN-000393,2026-03-01,93,98.72,2402.86
PRJ-SYN-000394,2024-10-07,38,62.79,231.99
PRJ-SYN-000394,2024-11-06,39,64.78,238.72
PRJ-SYN-000394,2024-12-06,40,66.78,245.46
PRJ-SYN-000394,2025-01-05,41,68.79,252.22
PRJ-SYN-000394,2025-02-04,42,70.81,258.99
PRJ-SYN-000394,2025-03-06,43,72.83,265.78
PRJ-SYN-000394,2025-04-05,44,74.87,272.59
PRJ-SYN-000394,2025-05-05,45,76.92,279.41
PRJ-SYN-000394,2025-06-04,46,78.97,286.25
PRJ-SYN-000394,2025-07-04,47,81.04,293.1
PRJ-SYN-000394,2025-08-03,48,83.11,299.97
PRJ-SYN-000394,2025-09-02,49,85.19,306.85
PRJ-SYN-000394,2025-10-02,50,87.28,313.75
PRJ-SYN-000394,2025-11-01,51,89.38,320.65
PRJ-SYN-000394,2025-12-01,52,91.49,327.58
PRJ-SYN-000394,2025-12-31,53,93.61,334.51
PRJ-SYN-000394,2026-01-30,54,95.73,341.46
PRJ-SYN-000394,2026-03-01,55,97.86,348.43
PRJ-SYN-000395,2024-10-07,54,70.81,560.63
PRJ-SYN-000395,2024-11-06,55,72.38,572.06
PRJ-SYN-000395,2024-12-06,56,73.97,583.51
PRJ-SYN-000395,2025-01-05,57,75.55,594.98
PRJ-SYN-000395,2025-02-04,58,77.15,606.47
PRJ-SYN-000395,2025-03-06,59,78.75,617.99
PRJ-SYN-000395,2025-04-05,60,80.35,629.52
PRJ-SYN-000395,2025-05-05,61,81.96,641.07
PRJ-SYN-000395,2025-06-04,62,83.57,652.64
PRJ-SYN-000395,2025-07-04,63,85.19,664.23
PRJ-SYN-000395,2025-08-03,64,86.82,675.83
PRJ-SYN-000395,2025-09-02,65,88.45,687.46
PRJ-SYN-000395,2025-10-02,66,90.09,699.1
PRJ-SYN-000395,2025-11-01,67,91.73,710.76
PRJ-SYN-000395,2025-12-01,68,93.37,722.44
PRJ-SYN-000395,2025-12-31,69,95.02,734.13
PRJ-SYN-000395,2026-01-30,70,96.68,745.85
PRJ-SYN-000395,2026-03-01,71,98.34,757.57
PRJ-SYN-000396,2024-10-07,40,64.03,1047.74
PRJ-SYN-000396,2024-11-06,41,65.95,1076.59
PRJ-SYN-000396,2024-12-06,42,67.89,1105.51
PRJ-SYN-000396,2025-01-05,43,69.83,1134.49
PRJ-SYN-000396,2025-02-04,44,71.78,1163.55
PRJ-SYN-000396,2025-03-06,45,73.75,1192.67
PRJ-SYN-000396,2025-04-05,46,75.72,1221.86
PRJ-SYN-000396,2025-05-05,47,77.7,1251.11
PRJ-SYN-000396,2025-06-04,48,79.68,1280.42
PRJ-SYN-000396,2025-07-04,49,81.68,1309.79
PRJ-SYN-000396,2025-08-03,50,83.69,1339.22
PRJ-SYN-000396,2025-09-02,51,85.7,1368.72
PRJ-SYN-000396,2025-10-02,52,87.72,1398.27
PRJ-SYN-000396,2025-11-01,53,89.75,1427.87
PRJ-SYN-000396,2025-12-01,54,91.78,1457.54
PRJ-SYN-000396,2025-12-31,55,93.83,1487.26
PRJ-SYN-000396,2026-01-30,56,95.88,1517.03
PRJ-SYN-000396,2026-03-01,57,97.93,1546.85
PRJ-SYN-000397,2024-10-07,60,63.77,3870.49
PRJ-SYN-000397,2024-11-06,61,65.05,3941.51
PRJ-SYN-000397,2024-12-06,62,66.33,4012.65
PRJ-SYN-000397,2025-01-05,63,67.62,4083.89
PRJ-SYN-000397,2025-02-04,64,68.91,4155.26
PRJ-SYN-000397,2025-03-06,65,70.2,4226.73
PRJ-SYN-000397,2025-04-05,66,71.5,4298.31
PRJ-SYN-000397,2025-05-05,67,72.8,4370.01
PRJ-SYN-000397,2025-06-04,68,74.11,4441.81
PRJ-SYN-000397,2025-07-04,69,75.42,4513.71
PRJ-SYN-000397,2025-08-03,70,76.73,4585.72
PRJ-SYN-000397,2025-09-02,71,78.05,4657.83
PRJ-SYN-000397,2025-10-02,72,79.37,4730.05
PRJ-SYN-000397,2025-11-01,73,80.69,4802.36
PRJ-SYN-000397,2025-12-01,74,82.02,4874.78
PRJ-SYN-000397,2025-12-31,75,83.35,4947.29
PRJ-SYN-000397,2026-01-30,76,84.69,5019.9
PRJ-SYN-000397,2026-03-01,77,86.03,5092.6
PRJ-SYN-000398,2024-10-07,61,73.32,424.75
PRJ-SYN-000398,2024-11-06,62,74.77,432.41
PRJ-SYN-000398,2024-12-06,63,76.22,440.09
PRJ-SYN-000398,2025-01-05,64,77.67,447.78
PRJ-SYN-000398,2025-02-04,65,79.13,455.48
PRJ-SYN-000398,2025-03-06,66,80.59,463.2
PRJ-SYN-000398,2025-04-05,67,82.06,470.92
PRJ-SYN-000398,2025-05-05,68,83.53,478.66
PRJ-SYN-000398,2025-06-04,69,85.01,486.41
PRJ-SYN-000398,2025-07-04,70,86.49,494.17
PRJ-SYN-000398,2025-08-03,71,87.97,501.94
PRJ-SYN-000398,2025-09-02,72,89.46,509.72
PRJ-SYN-000398,2025-10-02,73,90.96,517.51
PRJ-SYN-000398,2025-11-01,74,92.45,525.32
PRJ-SYN-000398,2025-12-01,75,93.96,533.13
PRJ-SYN-000398,2025-12-31,76,95.46,540.96
PRJ-SYN-000398,2026-01-30,77,96.97,548.79
PRJ-SYN-000398,2026-03-01,78,98.48,556.64
PRJ-SYN-000399,2024-10-07,71,76.25,2276.76
PRJ-SYN-000399,2024-11-06,72,77.54,2312.06
PRJ-SYN-000399,2024-12-06,73,78.84,2347.41
PRJ-SYN-000399,2025-01-05,74,80.13,2382.8
PRJ-SYN-000399,2025-02-04,75,81.43,2418.25
PRJ-SYN-000399,2025-03-06,76,82.74,2453.74
PRJ-SYN-000399,2025-04-05,77,84.05,2489.28
PRJ-SYN-000399,2025-05-05,78,85.36,2524.86
PRJ-SYN-000399,2025-06-04,79,86.67,2560.49
PRJ-SYN-000399,2025-07-04,80,87.99,2596.17
PRJ-SYN-000399,2025-08-03,81,89.31,2631.88
PRJ-SYN-000399,2025-09-02,82,90.64,2667.65
PRJ-SYN-000399,2025-10-02,83,91.97,2703.46
PRJ-SYN-000399,2025-11-01,84,93.3,2739.31
PRJ-SYN-000399,2025-12-01,85,94.63,2775.2
PRJ-SYN-000399,2025-12-31,86,95.97,2811.13
PRJ-SYN-000399,2026-01-30,87,97.31,2847.11
PRJ-SYN-000399,2026-03-01,88,98.65,2883.13
PRJ-SYN-000400,2024-10-07,79,78.17,1713.88
PRJ-SYN-000400,2024-11-06,80,79.36,1737.76
PRJ-SYN-000400,2024-12-06,81,80.55,1761.67
PRJ-SYN-000400,2025-01-05,82,81.74,1785.61
PRJ-SYN-000400,2025-02-04,83,82.94,1809.58
PRJ-SYN-000400,2025-03-06,84,84.14,1833.57
PRJ-SYN-000400,2025-04-05,85,85.34,1857.6
PRJ-SYN-000400,2025-05-05,86,86.55,1881.65
PRJ-SYN-000400,2025-06-04,87,87.76,1905.74
PRJ-SYN-000400,2025-07-04,88,88.97,1929.84
PRJ-SYN-000400,2025-08-03,89,90.19,1953.98
PRJ-SYN-000400,2025-09-02,90,91.4,1978.15
PRJ-SYN-000400,2025-10-02,91,92.62,2002.34
PRJ-SYN-000400,2025-11-01,92,93.85,2026.55
PRJ-SYN-000400,2025-12-01,93,95.07,2050.8
PRJ-SYN-000400,2025-12-31,94,96.3,2075.07
PRJ-SYN-000400,2026-01-30,95,97.53,2099.36
PRJ-SYN-000400,2026-03-01,96,98.76,2123.68
PRJ-SYN-000401,2024-10-07,46,63.02,557.8
PRJ-SYN-000401,2024-11-06,47,64.67,571.16
PRJ-SYN-000401,2024-12-06,48,66.32,584.54
PRJ-SYN-000401,2025-01-05,49,67.99,597.95
PRJ-SYN-000401,2025-02-04,50,69.65,611.38
PRJ-SYN-000401,2025-03-06,51,71.33,624.85
PRJ-SYN-000401,2025-04-05,52,73.01,638.34
PRJ-SYN-000401,2025-05-05,53,74.7,651.85
PRJ-SYN-000401,2025-06-04,54,76.39,665.4
PRJ-SYN-000401,2025-07-04,55,78.09,678.96
PRJ-SYN-000401,2025-08-03,56,79.8,692.55
PRJ-SYN-000401,2025-09-02,57,81.51,706.17
PRJ-SYN-000401,2025-10-02,58,83.23,719.81
PRJ-SYN-000401,2025-11-01,59,84.96,733.47
PRJ-SYN-000401,2025-12-01,60,86.69,747.16
PRJ-SYN-000401,2025-12-31,61,88.43,760.87
PRJ-SYN-000401,2026-01-30,62,90.17,774.6
PRJ-SYN-000401,2026-03-01,63,91.92,788.35
PRJ-SYN-000402,2024-10-07,28,35.21,1205.33
PRJ-SYN-000402,2024-11-06,29,36.73,1252.77
PRJ-SYN-000402,2024-12-06,30,38.25,1300.37
PRJ-SYN-000402,2025-01-05,31,39.79,1348.12
PRJ-SYN-000402,2025-02-04,32,41.33,1396.04
PRJ-SYN-000402,2025-03-06,33,42.89,1444.1
PRJ-SYN-000402,2025-04-05,34,44.45,1492.31
PRJ-SYN-000402,2025-05-05,35,46.03,1540.66
PRJ-SYN-000402,2025-06-04,36,47.61,1589.15
PRJ-SYN-000402,2025-07-04,37,49.2,1637.77
PRJ-SYN-000402,2025-08-03,38,50.8,1686.53
PRJ-SYN-000402,2025-09-02,39,52.41,1735.41
PRJ-SYN-000402,2025-10-02,40,54.03,1784.42
PRJ-SYN-000402,2025-11-01,41,55.65,1833.56
PRJ-SYN-000402,2025-12-01,42,57.28,1882.81
PRJ-SYN-000402,2025-12-31,43,58.92,1932.18
PRJ-SYN-000402,2026-01-30,44,60.57,1981.66
PRJ-SYN-000402,2026-03-01,45,62.23,2031.26
PRJ-SYN-000403,2024-10-07,64,74.27,1720.94
PRJ-SYN-000403,2024-11-06,65,75.67,1750.55
PRJ-SYN-000403,2024-12-06,66,77.07,1780.19
PRJ-SYN-000403,2025-01-05,67,78.47,1809.89
PRJ-SYN-000403,2025-02-04,68,79.88,1839.62
PRJ-SYN-000403,2025-03-06,69,81.29,1869.4
PRJ-SYN-000403,2025-04-05,70,82.71,1899.23
PRJ-SYN-000403,2025-05-05,71,84.13,1929.09
PRJ-SYN-000403,2025-06-04,72,85.55,1959.0
PRJ-SYN-000403,2025-07-04,73,86.98,1988.95
PRJ-SYN-000403,2025-08-03,74,88.41,2018.94
PRJ-SYN-000403,2025-09-02,75,89.85,2048.97
PRJ-SYN-000403,2025-10-02,76,91.29,2079.04
PRJ-SYN-000403,2025-11-01,77,92.73,2109.16
PRJ-SYN-000403,2025-12-01,78,94.18,2139.31
PRJ-SYN-000403,2025-12-31,79,95.63,2169.5
PRJ-SYN-000403,2026-01-30,80,97.08,2199.72
PRJ-SYN-000403,2026-03-01,81,98.54,2229.99
PRJ-SYN-000404,2024-10-07,76,77.49,2244.55
PRJ-SYN-000404,2024-11-06,77,78.71,2277.05
PRJ-SYN-000404,2024-12-06,78,79.94,2309.6
PRJ-SYN-000404,2025-01-05,79,81.17,2342.2
PRJ-SYN-000404,2025-02-04,80,82.41,2374.83
PRJ-SYN-000404,2025-03-06,81,83.64,2407.5
PRJ-SYN-000404,2025-04-05,82,84.88,2440.22
PRJ-SYN-000404,2025-05-05,83,86.13,2472.97
PRJ-SYN-000404,2025-06-04,84,87.37,2505.77
PRJ-SYN-000404,2025-07-04,85,88.62,2538.6
PRJ-SYN-000404,2025-08-03,86,89.88,2571.47
PRJ-SYN-000404,2025-09-02,87,91.13,2604.38
PRJ-SYN-000404,2025-10-02,88,92.39,2637.33
PRJ-SYN-000404,2025-11-01,89,93.65,2670.31
PRJ-SYN-000404,2025-12-01,90,94.92,2703.34
PRJ-SYN-000404,2025-12-31,91,96.18,2736.4
PRJ-SYN-000404,2026-01-30,92,97.45,2769.49
PRJ-SYN-000404,2026-03-01,93,98.72,2802.62
PRJ-SYN-000405,2024-10-07,17,30.23,827.71
PRJ-SYN-000405,2024-11-06,18,32.38,881.43
PRJ-SYN-000405,2024-12-06,19,34.55,935.44
PRJ-SYN-000405,2025-01-05,20,36.75,989.74
PRJ-SYN-000405,2025-02-04,21,38.96,1044.31
PRJ-SYN-000405,2025-03-06,22,41.2,1099.14
PRJ-SYN-000405,2025-04-05,23,43.46,1154.22
PRJ-SYN-000405,2025-05-05,24,45.73,1209.54
PRJ-SYN-000405,2025-06-04,25,48.03,1265.09
PRJ-SYN-000405,2025-07-04,26,50.34,1320.86
PRJ-SYN-000405,2025-08-03,27,52.67,1376.85
PRJ-SYN-000405,2025-09-02,28,55.02,1433.05
PRJ-SYN-000405,2025-10-02,29,57.39,1489.44
PRJ-SYN-000405,2025-11-01,30,59.77,1546.04
PRJ-SYN-000405,2025-12-01,31,62.17,1602.82
PRJ-SYN-000405,2025-12-31,32,64.59,1659.78
PRJ-SYN-000405,2026-01-30,33,67.02,1716.93
PRJ-SYN-000405,2026-03-01,34,69.46,1774.24
PRJ-SYN-000406,2024-10-07,45,66.78,1427.69
PRJ-SYN-000406,2024-11-06,46,68.56,1462.63
PRJ-SYN-000406,2024-12-06,47,70.36,1497.64
PRJ-SYN-000406,2025-01-05,48,72.16,1532.73
PRJ-SYN-000406,2025-02-04,49,73.97,1567.89
PRJ-SYN-000406,2025-03-06,50,75.78,1603.12
PRJ-SYN-000406,2025-04-05,51,77.6,1638.43
PRJ-SYN-000406,2025-05-05,52,79.43,1673.8
PRJ-SYN-000406,2025-06-04,53,81.27,1709.24
PRJ-SYN-000406,2025-07-04,54,83.11,1744.75
PRJ-SYN-000406,2025-08-03,55,84.96,1780.32
PRJ-SYN-000406,2025-09-02,56,86.82,1815.96
PRJ-SYN-000406,2025-10-02,57,88.68,1851.66
PRJ-SYN-000406,2025-11-01,58,90.55,1887.43
PRJ-SYN-000406,2025-12-01,59,92.43,1923.25
PRJ-SYN-000406,2025-12-31,60,94.31,1959.14
PRJ-SYN-000406,2026-01-30,61,96.2,1995.09
PRJ-SYN-000406,2026-03-01,62,98.1,2031.1
PRJ-SYN-000407,2024-10-07,60,72.99,678.94
PRJ-SYN-000407,2024-11-06,61,74.45,691.4
PRJ-SYN-000407,2024-12-06,62,75.92,703.88
PRJ-SYN-000407,2025-01-05,63,77.39,716.38
PRJ-SYN-000407,2025-02-04,64,78.87,728.9
PRJ-SYN-000407,2025-03-06,65,80.35,741.43
PRJ-SYN-000407,2025-04-05,66,81.84,753.99
PRJ-SYN-000407,2025-05-05,67,83.33,766.57
PRJ-SYN-000407,2025-06-04,68,84.82,779.16
PRJ-SYN-000407,2025-07-04,69,86.32,791.77
PRJ-SYN-000407,2025-08-03,70,87.82,804.41
PRJ-SYN-000407,2025-09-02,71,89.33,817.06
PRJ-SYN-000407,2025-10-02,72,90.84,829.72
PRJ-SYN-000407,2025-11-01,73,92.36,842.41
PRJ-SYN-000407,2025-12-01,74,93.88,855.11
PRJ-SYN-000407,2025-12-31,75,95.4,867.83
PRJ-SYN-000407,2026-01-30,76,96.93,880.57
PRJ-SYN-000407,2026-03-01,77,98.46,893.32
PRJ-SYN-000408,2024-10-07,54,70.81,1818.49
PRJ-SYN-000408,2024-11-06,55,72.38,1855.57
PRJ-SYN-000408,2024-12-06,56,73.97,1892.71
PRJ-SYN-000408,2025-01-05,57,75.55,1929.92
PRJ-SYN-000408,2025-02-04,58,77.15,1967.2
PRJ-SYN-000408,2025-03-06,59,78.75,2004.54
PRJ-SYN-000408,2025-04-05,60,80.35,2041.95
PRJ-SYN-000408,2025-05-05,61,81.96,2079.41
PRJ-SYN-000408,2025-06-04,62,83.57,2116.94
PRJ-SYN-000408,2025-07-04,63,85.19,2154.53
PRJ-SYN-000408,2025-08-03,64,86.82,2192.18
PRJ-SYN-000408,2025-09-02,65,88.45,2229.89
PRJ-SYN-000408,2025-10-02,66,90.09,2267.65
PRJ-SYN-000408,2025-11-01,67,91.73,2305.47
PRJ-SYN-000408,2025-12-01,68,93.37,2343.35
PRJ-SYN-000408,2025-12-31,69,95.02,2381.29
PRJ-SYN-000408,2026-01-30,70,96.68,2419.28
PRJ-SYN-000408,2026-03-01,71,98.34,2457.32
PRJ-SYN-000409,2024-10-07,21,41.52,336.58
PRJ-SYN-000409,2024-11-06,22,43.91,354.25
PRJ-SYN-000409,2024-12-06,23,46.31,372.0
PRJ-SYN-000409,2025-01-05,24,48.74,389.83
PRJ-SYN-000409,2025-02-04,25,51.19,407.74
PRJ-SYN-000409,2025-03-06,26,53.65,425.71
PRJ-SYN-000409,2025-04-05,27,56.14,443.76
PRJ-SYN-000409,2025-05-05,28,58.64,461.87
PRJ-SYN-000409,2025-06-04,29,61.17,480.04
PRJ-SYN-000409,2025-07-04,30,63.71,498.28
PRJ-SYN-000409,2025-08-03,31,66.26,516.59
PRJ-SYN-000409,2025-09-02,32,68.84,534.94
PRJ-SYN-000409,2025-10-02,33,71.43,553.36
PRJ-SYN-000409,2025-11-01,34,74.03,571.84
PRJ-SYN-000409,2025-12-01,35,76.65,590.36
PRJ-SYN-000409,2025-12-31,36,79.29,608.94
PRJ-SYN-000409,2026-01-30,37,81.94,627.58
PRJ-SYN-000409,2026-03-01,38,84.6,646.26
PRJ-SYN-000410,2024-10-07,17,37.52,226.9
PRJ-SYN-000410,2024-11-06,18,40.19,241.62
PRJ-SYN-000410,2024-12-06,19,42.88,256.43
PRJ-SYN-000410,2025-01-05,20,45.6,271.32
PRJ-SYN-000410,2025-02-04,21,48.35,286.27
PRJ-SYN-000410,2025-03-06,22,51.13,301.3
PRJ-SYN-000410,2025-04-05,23,53.93,316.4
PRJ-SYN-000410,2025-05-05,24,56.76,331.57
PRJ-SYN-000410,2025-06-04,25,59.61,346.8
PRJ-SYN-000410,2025-07-04,26,62.48,362.09
PRJ-SYN-000410,2025-08-03,27,65.38,377.43
PRJ-SYN-000410,2025-09-02,28,68.29,392.84
PRJ-SYN-000410,2025-10-02,29,71.23,408.3
PRJ-SYN-000410,2025-11-01,30,74.19,423.81
PRJ-SYN-000410,2025-12-01,31,77.16,439.38
PRJ-SYN-000410,2025-12-31,32,80.16,454.99
PRJ-SYN-000410,2026-01-30,33,83.17,470.66
PRJ-SYN-000410,2026-03-01,34,86.21,486.37
PRJ-SYN-000411,2024-10-07,55,68.6,633.46
PRJ-SYN-000411,2024-11-06,56,70.1,646.14
PRJ-SYN-000411,2024-12-06,57,71.61,658.84
PRJ-SYN-000411,2025-01-05,58,73.12,671.57
PRJ-SYN-000411,2025-02-04,59,74.63,684.32
PRJ-SYN-000411,2025-03-06,60,76.15,697.09
PRJ-SYN-000411,2025-04-05,61,77.68,709.88
PRJ-SYN-000411,2025-05-05,62,79.21,722.69
PRJ-SYN-000411,2025-06-04,63,80.75,735.52
PRJ-SYN-000411,2025-07-04,64,82.29,748.37
PRJ-SYN-000411,2025-08-03,65,83.83,761.25
PRJ-SYN-000411,2025-09-02,66,85.38,774.14
PRJ-SYN-000411,2025-10-02,67,86.94,787.05
PRJ-SYN-000411,2025-11-01,68,88.5,799.98
PRJ-SYN-000411,2025-12-01,69,90.06,812.93
PRJ-SYN-000411,2025-12-31,70,91.63,825.9
PRJ-SYN-000411,2026-01-30,71,93.2,838.89
PRJ-SYN-000411,2026-03-01,72,94.78,851.9
PRJ-SYN-000412,2024-10-07,33,52.91,765.99
PRJ-SYN-000412,2024-11-06,34,54.84,791.57
PRJ-SYN-000412,2024-12-06,35,56.78,817.21
PRJ-SYN-000412,2025-01-05,36,58.73,842.93
PRJ-SYN-000412,2025-02-04,37,60.7,868.72
PRJ-SYN-000412,2025-03-06,38,62.67,894.59
PRJ-SYN-000412,2025-04-05,39,64.66,920.52
PRJ-SYN-000412,2025-05-05,40,66.65,946.51
PRJ-SYN-000412,2025-06-04,41,68.65,972.57
PRJ-SYN-000412,2025-07-04,42,70.67,998.7
PRJ-SYN-000412,2025-08-03,43,72.69,1024.89
PRJ-SYN-000412,2025-09-02,44,74.73,1051.13
PRJ-SYN-000412,2025-10-02,45,76.77,1077.44
PRJ-SYN-000412,2025-11-01,46,78.82,1103.81
PRJ-SYN-000412,2025-12-01,47,80.88,1130.23
PRJ-SYN-000412,2025-12-31,48,82.95,1156.71
PRJ-SYN-000412,2026-01-30,49,85.03,1183.25
PRJ-SYN-000412,2026-03-01,50,87.12,1209.84
PRJ-SYN-000413,2024-10-07,41,64.61,1145.16
PRJ-SYN-000413,2024-11-06,42,66.51,1175.92
PRJ-SYN-000413,2024-12-06,43,68.41,1206.75
PRJ-SYN-000413,2025-01-05,44,70.33,1237.66
PRJ-SYN-000413,2025-02-04,45,72.25,1268.63
PRJ-SYN-000413,2025-03-06,46,74.18,1299.68
PRJ-SYN-000413,2025-04-05,47,76.12,1330.79
PRJ-SYN-000413,2025-05-05,48,78.07,1361.97
PRJ-SYN-000413,2025-06-04,49,80.02,1393.21
PRJ-SYN-000413,2025-07-04,50,81.99,1424.52
PRJ-SYN-000413,2025-08-03,51,83.96,1455.89
PRJ-SYN-000413,2025-09-02,52,85.94,1487.33
PRJ-SYN-000413,2025-10-02,53,87.92,1518.82
PRJ-SYN-000413,2025-11-01,54,89.92,1550.37
PRJ-SYN-000413,2025-12-01,55,91.92,1581.98
PRJ-SYN-000413,2025-12-31,56,93.93,1613.65
PRJ-SYN-000413,2026-01-30,57,95.95,1645.37
PRJ-SYN-000413,2026-03-01,58,97.97,1677.15
PRJ-SYN-000414,2024-10-07,14,33.82,577.91
PRJ-SYN-000414,2024-11-06,15,36.73,623.47
PRJ-SYN-000414,2024-12-06,16,39.69,669.34
PRJ-SYN-000414,2025-01-05,17,42.69,715.5
PRJ-SYN-000414,2025-02-04,18,45.72,761.93
PRJ-SYN-000414,2025-03-06,19,48.78,808.62
PRJ-SYN-000414,2025-04-05,20,51.88,855.56
PRJ-SYN-000414,2025-05-05,21,55.01,902.73
PRJ-SYN-000414,2025-06-04,22,58.17,950.13
PRJ-SYN-000414,2025-07-04,23,61.35,997.74
PRJ-SYN-000414,2025-08-03,24,64.57,1045.56
PRJ-SYN-000414,2025-09-02,25,67.81,1093.58
PRJ-SYN-000414,2025-10-02,26,71.08,1141.79
PRJ-SYN-000414,2025-11-01,27,74.37,1190.19
PRJ-SYN-000414,2025-12-01,28,77.69,1238.77
PRJ-SYN-000414,2025-12-31,29,81.03,1287.52
PRJ-SYN-000414,2026-01-30,30,84.39,1336.44
PRJ-SYN-000414,2026-03-01,31,87.78,1385.53
PRJ-SYN-000415,2024-10-07,10,27.5,48.25
PRJ-SYN-000415,2024-11-06,11,30.83,53.59
PRJ-SYN-000415,2024-12-06,12,34.22,58.97
PRJ-SYN-000415,2025-01-05,13,37.67,64.4
PRJ-SYN-000415,2025-02-04,14,41.18,69.87
PRJ-SYN-000415,2025-03-06,15,44.73,75.37
PRJ-SYN-000415,2025-04-05,16,48.33,80.92
PRJ-SYN-000415,2025-05-05,17,51.98,86.5
PRJ-SYN-000415,2025-06-04,18,55.67,92.11
PRJ-SYN-000415,2025-07-04,19,59.4,97.76
PRJ-SYN-000415,2025-08-03,20,63.17,103.43
PRJ-SYN-000415,2025-09-02,21,66.98,109.13
PRJ-SYN-000415,2025-10-02,22,70.83,114.86
PRJ-SYN-000415,2025-11-01,23,74.71,120.62
PRJ-SYN-000415,2025-12-01,24,78.62,126.4
PRJ-SYN-000415,2025-12-31,25,82.57,132.21
PRJ-SYN-000415,2026-01-30,26,86.55,138.04
PRJ-SYN-000415,2026-03-01,27,90.56,143.89
PRJ-SYN-000416,2024-10-07,46,67.28,779.27
PRJ-SYN-000416,2024-11-06,47,69.04,797.92
PRJ-SYN-000416,2024-12-06,48,70.81,816.62
PRJ-SYN-000416,2025-01-05,49,72.58,835.35
PRJ-SYN-000416,2025-02-04,50,74.36,854.12
PRJ-SYN-000416,2025-03-06,51,76.15,872.93
PRJ-SYN-000416,2025-04-05,52,77.94,891.78
PRJ-SYN-000416,2025-05-05,53,79.75,910.66
PRJ-SYN-000416,2025-06-04,54,81.56,929.58
PRJ-SYN-000416,2025-07-04,55,83.37,948.53
PRJ-SYN-000416,2025-08-03,56,85.19,967.52
PRJ-SYN-000416,2025-09-02,57,87.02,986.54
PRJ-SYN-000416,2025-10-02,58,88.86,1005.6
